global_step=199384, episodic_return=[-95.]
global_step=199486, episodic_return=[-101.]
global_step=199589, episodic_return=[-102.]
global_step=199684, episodic_return=[-94.]
global_step=199793, episodic_return=[-108.]
global_step=199893, episodic_return=[-99.]
global_step=199977, episodic_return=[-83.]
global_step=200081, episodic_return=[-103.]
global_step=200193, episodic_return=[-111.]
global_step=200280, episodic_return=[-86.]
global_step=200370, episodic_return=[-89.]
global_step=200454, episodic_return=[-83.]
global_step=200563, episodic_return=[-108.]
global_step=200658, episodic_return=[-94.]
global_step=200772, episodic_return=[-113.]
global_step=200897, episodic_return=[-124.]
global_step=200995, episodic_return=[-97.]
global_step=201103, episodic_return=[-107.]
global_step=201181, episodic_return=[-77.]
global_step=201272, episodic_return=[-90.]
global_step=201533, episodic_return=[-260.]
global_step=201639, episodic_return=[-105.]
global_step=201736, episodic_return=[-96.]
global_step=201845, episodic_return=[-108.]
global_step=201949, episodic_return=[-103.]
global_step=202053, episodic_return=[-103.]
global_step=202139, episodic_return=[-85.]
global_step=202258, episodic_return=[-118.]
global_step=202355, episodic_return=[-96.]
global_step=202461, episodic_return=[-105.]
global_step=202561, episodic_return=[-99.]
global_step=202655, episodic_return=[-93.]
global_step=202778, episodic_return=[-122.]
global_step=202903, episodic_return=[-124.]
global_step=203013, episodic_return=[-109.]
global_step=203133, episodic_return=[-119.]
global_step=203227, episodic_return=[-93.]
global_step=203310, episodic_return=[-82.]
global_step=203395, episodic_return=[-84.]
global_step=203537, episodic_return=[-141.]
global_step=203633, episodic_return=[-95.]
global_step=203718, episodic_return=[-84.]
global_step=203827, episodic_return=[-108.]
global_step=203918, episodic_return=[-90.]
global_step=204023, episodic_return=[-104.]
global_step=204112, episodic_return=[-88.]
global_step=204215, episodic_return=[-102.]
global_step=204298, episodic_return=[-82.]
global_step=204406, episodic_return=[-107.]
global_step=204540, episodic_return=[-133.]
global_step=204651, episodic_return=[-110.]
global_step=204736, episodic_return=[-84.]
global_step=204833, episodic_return=[-96.]
global_step=204971, episodic_return=[-137.]
global_step=205082, episodic_return=[-110.]
global_step=205176, episodic_return=[-93.]
global_step=205275, episodic_return=[-98.]
global_step=205367, episodic_return=[-91.]
global_step=205443, episodic_return=[-75.]
global_step=205555, episodic_return=[-111.]
global_step=205667, episodic_return=[-111.]
global_step=205808, episodic_return=[-140.]
global_step=205938, episodic_return=[-129.]
global_step=206045, episodic_return=[-106.]
global_step=206136, episodic_return=[-90.]
global_step=206289, episodic_return=[-152.]
global_step=206386, episodic_return=[-96.]
global_step=206534, episodic_return=[-147.]
global_step=206633, episodic_return=[-98.]
global_step=206745, episodic_return=[-111.]
global_step=206858, episodic_return=[-112.]
global_step=206952, episodic_return=[-93.]
global_step=207051, episodic_return=[-98.]
global_step=207154, episodic_return=[-102.]
global_step=207250, episodic_return=[-95.]
global_step=207384, episodic_return=[-133.]
global_step=207476, episodic_return=[-91.]
global_step=207574, episodic_return=[-97.]
global_step=207686, episodic_return=[-111.]
global_step=207767, episodic_return=[-80.]
global_step=207889, episodic_return=[-121.]
global_step=207991, episodic_return=[-101.]
global_step=208112, episodic_return=[-120.]
global_step=208190, episodic_return=[-77.]
global_step=208298, episodic_return=[-107.]
global_step=208427, episodic_return=[-128.]
global_step=208531, episodic_return=[-103.]
global_step=208642, episodic_return=[-110.]
global_step=208766, episodic_return=[-123.]
global_step=208871, episodic_return=[-104.]
global_step=208969, episodic_return=[-97.]
global_step=209063, episodic_return=[-93.]
global_step=209196, episodic_return=[-132.]
global_step=209295, episodic_return=[-98.]
global_step=209390, episodic_return=[-94.]
global_step=209475, episodic_return=[-84.]
global_step=209576, episodic_return=[-100.]
global_step=209695, episodic_return=[-118.]
global_step=209773, episodic_return=[-77.]
global_step=209877, episodic_return=[-103.]
global_step=209955, episodic_return=[-77.]
global_step=210069, episodic_return=[-113.]
global_step=210209, episodic_return=[-139.]
global_step=210306, episodic_return=[-96.]
global_step=210420, episodic_return=[-113.]
global_step=210528, episodic_return=[-107.]
global_step=210612, episodic_return=[-83.]
global_step=210689, episodic_return=[-76.]
global_step=210798, episodic_return=[-108.]
global_step=210897, episodic_return=[-98.]
global_step=210976, episodic_return=[-78.]
global_step=211084, episodic_return=[-107.]
global_step=211174, episodic_return=[-89.]
global_step=211275, episodic_return=[-100.]
global_step=211388, episodic_return=[-112.]
global_step=211529, episodic_return=[-140.]
global_step=211644, episodic_return=[-114.]
global_step=211756, episodic_return=[-111.]
global_step=211846, episodic_return=[-89.]
global_step=211928, episodic_return=[-81.]
global_step=212018, episodic_return=[-89.]
global_step=212118, episodic_return=[-99.]
global_step=212226, episodic_return=[-107.]
global_step=212323, episodic_return=[-96.]
global_step=212434, episodic_return=[-110.]
global_step=212648, episodic_return=[-213.]
global_step=212755, episodic_return=[-106.]
global_step=212848, episodic_return=[-92.]
global_step=212944, episodic_return=[-95.]
global_step=213037, episodic_return=[-92.]
global_step=213153, episodic_return=[-115.]
global_step=213258, episodic_return=[-104.]
global_step=213368, episodic_return=[-109.]
global_step=213466, episodic_return=[-97.]
global_step=213550, episodic_return=[-83.]
global_step=213619, episodic_return=[-68.]
global_step=213737, episodic_return=[-117.]
global_step=213825, episodic_return=[-87.]
global_step=213910, episodic_return=[-84.]
global_step=214027, episodic_return=[-116.]
global_step=214124, episodic_return=[-96.]
global_step=214225, episodic_return=[-100.]
global_step=214326, episodic_return=[-100.]
global_step=214402, episodic_return=[-75.]
global_step=214505, episodic_return=[-102.]
global_step=214581, episodic_return=[-75.]
global_step=214684, episodic_return=[-102.]
global_step=214778, episodic_return=[-93.]
global_step=214887, episodic_return=[-108.]
global_step=214984, episodic_return=[-96.]
global_step=215081, episodic_return=[-96.]
global_step=215195, episodic_return=[-113.]
global_step=215286, episodic_return=[-90.]
global_step=215391, episodic_return=[-104.]
global_step=215489, episodic_return=[-97.]
global_step=215581, episodic_return=[-91.]
global_step=215693, episodic_return=[-111.]
global_step=215771, episodic_return=[-77.]
global_step=215881, episodic_return=[-109.]
global_step=215986, episodic_return=[-104.]
global_step=216151, episodic_return=[-164.]
global_step=216233, episodic_return=[-81.]
global_step=216324, episodic_return=[-90.]
global_step=216420, episodic_return=[-95.]
global_step=216523, episodic_return=[-102.]
global_step=216624, episodic_return=[-100.]
global_step=216724, episodic_return=[-99.]
global_step=216835, episodic_return=[-110.]
global_step=216941, episodic_return=[-105.]
global_step=217034, episodic_return=[-92.]
global_step=217133, episodic_return=[-98.]
global_step=217258, episodic_return=[-124.]
global_step=217344, episodic_return=[-85.]
global_step=217426, episodic_return=[-81.]
global_step=217522, episodic_return=[-95.]
global_step=217600, episodic_return=[-77.]
global_step=217719, episodic_return=[-118.]
global_step=217833, episodic_return=[-113.]
global_step=217940, episodic_return=[-106.]
global_step=218031, episodic_return=[-90.]
global_step=218131, episodic_return=[-99.]
global_step=218241, episodic_return=[-109.]
global_step=218328, episodic_return=[-86.]
global_step=218396, episodic_return=[-67.]
global_step=218491, episodic_return=[-94.]
global_step=218583, episodic_return=[-91.]
global_step=218666, episodic_return=[-82.]
global_step=218747, episodic_return=[-80.]
global_step=218830, episodic_return=[-82.]
global_step=218905, episodic_return=[-74.]
global_step=218992, episodic_return=[-86.]
global_step=219120, episodic_return=[-127.]
global_step=219201, episodic_return=[-80.]
global_step=219305, episodic_return=[-103.]
global_step=219408, episodic_return=[-102.]
global_step=219493, episodic_return=[-84.]
global_step=219570, episodic_return=[-76.]
global_step=219703, episodic_return=[-132.]
global_step=219797, episodic_return=[-93.]
global_step=219926, episodic_return=[-128.]
global_step=220023, episodic_return=[-96.]
global_step=220113, episodic_return=[-89.]
global_step=220216, episodic_return=[-102.]
global_step=220300, episodic_return=[-83.]
global_step=220535, episodic_return=[-234.]
global_step=220638, episodic_return=[-102.]
global_step=220740, episodic_return=[-101.]
global_step=220871, episodic_return=[-130.]
global_step=220964, episodic_return=[-92.]
global_step=221042, episodic_return=[-77.]
global_step=221129, episodic_return=[-86.]
global_step=221225, episodic_return=[-95.]
global_step=221294, episodic_return=[-68.]
global_step=221386, episodic_return=[-91.]
global_step=221478, episodic_return=[-91.]
global_step=221569, episodic_return=[-90.]
global_step=221675, episodic_return=[-105.]
global_step=221782, episodic_return=[-106.]
global_step=221862, episodic_return=[-79.]
global_step=221938, episodic_return=[-75.]
global_step=222026, episodic_return=[-87.]
global_step=222108, episodic_return=[-81.]
global_step=222209, episodic_return=[-100.]
global_step=222301, episodic_return=[-91.]
global_step=222381, episodic_return=[-79.]
global_step=222476, episodic_return=[-94.]
global_step=222569, episodic_return=[-92.]
global_step=222691, episodic_return=[-121.]
global_step=222797, episodic_return=[-105.]
global_step=222904, episodic_return=[-106.]
global_step=222994, episodic_return=[-89.]
global_step=223077, episodic_return=[-82.]
global_step=223169, episodic_return=[-91.]
global_step=223253, episodic_return=[-83.]
global_step=223352, episodic_return=[-98.]
global_step=223448, episodic_return=[-95.]
global_step=223544, episodic_return=[-95.]
global_step=223628, episodic_return=[-83.]
global_step=223725, episodic_return=[-96.]
global_step=223811, episodic_return=[-85.]
global_step=223872, episodic_return=[-60.]
global_step=223971, episodic_return=[-98.]
global_step=224067, episodic_return=[-95.]
global_step=224167, episodic_return=[-99.]
global_step=224262, episodic_return=[-94.]
global_step=224387, episodic_return=[-124.]
global_step=224482, episodic_return=[-94.]
global_step=224587, episodic_return=[-104.]
global_step=224705, episodic_return=[-117.]
global_step=224806, episodic_return=[-100.]
global_step=224898, episodic_return=[-91.]
global_step=224988, episodic_return=[-89.]
global_step=225115, episodic_return=[-126.]
global_step=225216, episodic_return=[-100.]
global_step=225330, episodic_return=[-113.]
global_step=225414, episodic_return=[-83.]
global_step=225501, episodic_return=[-86.]
global_step=225596, episodic_return=[-94.]
global_step=225677, episodic_return=[-80.]
global_step=225753, episodic_return=[-75.]
global_step=225848, episodic_return=[-94.]
global_step=225931, episodic_return=[-82.]
global_step=226015, episodic_return=[-83.]
global_step=226124, episodic_return=[-108.]
global_step=226209, episodic_return=[-84.]
global_step=226290, episodic_return=[-80.]
global_step=226372, episodic_return=[-81.]
global_step=226493, episodic_return=[-120.]
global_step=226575, episodic_return=[-81.]
global_step=226658, episodic_return=[-82.]
global_step=226765, episodic_return=[-106.]
global_step=226858, episodic_return=[-92.]
global_step=226924, episodic_return=[-65.]
global_step=227011, episodic_return=[-86.]
global_step=227074, episodic_return=[-62.]
global_step=227219, episodic_return=[-144.]
global_step=227317, episodic_return=[-97.]
global_step=227419, episodic_return=[-101.]
global_step=227520, episodic_return=[-100.]
global_step=227600, episodic_return=[-79.]
global_step=227678, episodic_return=[-77.]
global_step=227770, episodic_return=[-91.]
global_step=227870, episodic_return=[-99.]
global_step=227956, episodic_return=[-85.]
global_step=228105, episodic_return=[-148.]
global_step=228185, episodic_return=[-79.]
global_step=228302, episodic_return=[-116.]
global_step=228397, episodic_return=[-94.]
global_step=228500, episodic_return=[-102.]
global_step=228598, episodic_return=[-97.]
global_step=228684, episodic_return=[-85.]
global_step=228779, episodic_return=[-94.]
global_step=228862, episodic_return=[-82.]
global_step=228950, episodic_return=[-87.]
global_step=229052, episodic_return=[-101.]
global_step=229136, episodic_return=[-83.]
global_step=229210, episodic_return=[-73.]
global_step=229307, episodic_return=[-96.]
global_step=229374, episodic_return=[-66.]
global_step=229458, episodic_return=[-83.]
global_step=229559, episodic_return=[-100.]
global_step=229675, episodic_return=[-115.]
global_step=229765, episodic_return=[-89.]
global_step=229876, episodic_return=[-110.]
global_step=229967, episodic_return=[-90.]
global_step=230068, episodic_return=[-100.]
global_step=230177, episodic_return=[-108.]
global_step=230261, episodic_return=[-83.]
global_step=230362, episodic_return=[-100.]
global_step=230506, episodic_return=[-143.]
global_step=230590, episodic_return=[-83.]
global_step=230683, episodic_return=[-92.]
global_step=230788, episodic_return=[-104.]
global_step=230880, episodic_return=[-91.]
global_step=230995, episodic_return=[-114.]
global_step=231082, episodic_return=[-86.]
global_step=231183, episodic_return=[-100.]
global_step=231263, episodic_return=[-79.]
global_step=231348, episodic_return=[-84.]
global_step=231426, episodic_return=[-77.]
global_step=231507, episodic_return=[-80.]
global_step=231600, episodic_return=[-92.]
global_step=231686, episodic_return=[-85.]
global_step=231774, episodic_return=[-87.]
global_step=231868, episodic_return=[-93.]
global_step=231964, episodic_return=[-95.]
global_step=232059, episodic_return=[-94.]
global_step=232175, episodic_return=[-115.]
global_step=232266, episodic_return=[-90.]
global_step=232400, episodic_return=[-133.]
global_step=232474, episodic_return=[-73.]
global_step=232548, episodic_return=[-73.]
global_step=232629, episodic_return=[-80.]
global_step=232716, episodic_return=[-86.]
global_step=232798, episodic_return=[-81.]
global_step=232880, episodic_return=[-81.]
global_step=232979, episodic_return=[-98.]
global_step=233056, episodic_return=[-76.]
global_step=233140, episodic_return=[-83.]
global_step=233216, episodic_return=[-75.]
global_step=233296, episodic_return=[-79.]
global_step=233380, episodic_return=[-83.]
global_step=233467, episodic_return=[-86.]
global_step=233547, episodic_return=[-79.]
global_step=233649, episodic_return=[-101.]
global_step=233742, episodic_return=[-92.]
global_step=233832, episodic_return=[-89.]
global_step=233914, episodic_return=[-81.]
global_step=233988, episodic_return=[-73.]
global_step=234067, episodic_return=[-78.]
global_step=234142, episodic_return=[-74.]
global_step=234233, episodic_return=[-90.]
global_step=234308, episodic_return=[-74.]
global_step=234402, episodic_return=[-93.]
global_step=234502, episodic_return=[-99.]
global_step=234580, episodic_return=[-77.]
global_step=234667, episodic_return=[-86.]
global_step=234767, episodic_return=[-99.]
global_step=234845, episodic_return=[-77.]
global_step=234954, episodic_return=[-108.]
global_step=235040, episodic_return=[-85.]
global_step=235127, episodic_return=[-86.]
global_step=235217, episodic_return=[-89.]
global_step=235321, episodic_return=[-103.]
global_step=235408, episodic_return=[-86.]
global_step=235502, episodic_return=[-93.]
global_step=235635, episodic_return=[-132.]
global_step=235715, episodic_return=[-79.]
global_step=235821, episodic_return=[-105.]
global_step=235905, episodic_return=[-83.]
global_step=235998, episodic_return=[-92.]
global_step=236075, episodic_return=[-76.]
global_step=236164, episodic_return=[-88.]
global_step=236258, episodic_return=[-93.]
global_step=236390, episodic_return=[-131.]
global_step=236478, episodic_return=[-87.]
global_step=236565, episodic_return=[-86.]
global_step=236672, episodic_return=[-106.]
global_step=236767, episodic_return=[-94.]
global_step=236853, episodic_return=[-85.]
global_step=236970, episodic_return=[-116.]
global_step=237056, episodic_return=[-85.]
global_step=237203, episodic_return=[-146.]
global_step=237294, episodic_return=[-90.]
global_step=237372, episodic_return=[-77.]
global_step=237475, episodic_return=[-102.]
global_step=237606, episodic_return=[-130.]
global_step=237696, episodic_return=[-89.]
global_step=237808, episodic_return=[-111.]
global_step=237897, episodic_return=[-88.]
global_step=237996, episodic_return=[-98.]
global_step=238078, episodic_return=[-81.]
global_step=238155, episodic_return=[-76.]
global_step=238252, episodic_return=[-96.]
global_step=238344, episodic_return=[-91.]
global_step=238465, episodic_return=[-120.]
global_step=238540, episodic_return=[-74.]
global_step=238623, episodic_return=[-82.]
global_step=238699, episodic_return=[-75.]
global_step=238783, episodic_return=[-83.]
global_step=238891, episodic_return=[-107.]
global_step=238970, episodic_return=[-78.]
global_step=239061, episodic_return=[-90.]
global_step=239154, episodic_return=[-92.]
global_step=239239, episodic_return=[-84.]
global_step=239332, episodic_return=[-92.]
global_step=239427, episodic_return=[-94.]
global_step=239515, episodic_return=[-87.]
global_step=239647, episodic_return=[-131.]
global_step=239736, episodic_return=[-88.]
global_step=239826, episodic_return=[-89.]
global_step=239929, episodic_return=[-102.]
global_step=240075, episodic_return=[-145.]
global_step=240173, episodic_return=[-97.]
global_step=240257, episodic_return=[-83.]
global_step=240349, episodic_return=[-91.]
global_step=240448, episodic_return=[-98.]
global_step=240537, episodic_return=[-88.]
global_step=240616, episodic_return=[-78.]
global_step=240698, episodic_return=[-81.]
global_step=240786, episodic_return=[-87.]
global_step=240873, episodic_return=[-86.]
global_step=240967, episodic_return=[-93.]
global_step=241039, episodic_return=[-71.]
global_step=241123, episodic_return=[-83.]
global_step=241226, episodic_return=[-102.]
global_step=241317, episodic_return=[-90.]
global_step=241391, episodic_return=[-73.]
global_step=241488, episodic_return=[-96.]
global_step=241567, episodic_return=[-78.]
global_step=241650, episodic_return=[-82.]
global_step=241737, episodic_return=[-86.]
global_step=241817, episodic_return=[-79.]
global_step=241980, episodic_return=[-162.]
global_step=242077, episodic_return=[-96.]
global_step=242164, episodic_return=[-86.]
global_step=242266, episodic_return=[-101.]
global_step=242367, episodic_return=[-100.]
global_step=242467, episodic_return=[-99.]
global_step=242550, episodic_return=[-82.]
global_step=242636, episodic_return=[-85.]
global_step=242721, episodic_return=[-84.]
global_step=242811, episodic_return=[-89.]
global_step=242918, episodic_return=[-106.]
global_step=242997, episodic_return=[-78.]
global_step=243085, episodic_return=[-87.]
global_step=243188, episodic_return=[-102.]
global_step=243291, episodic_return=[-102.]
global_step=243371, episodic_return=[-79.]
global_step=243465, episodic_return=[-93.]
global_step=243543, episodic_return=[-77.]
global_step=243627, episodic_return=[-83.]
global_step=243736, episodic_return=[-108.]
global_step=243817, episodic_return=[-80.]
global_step=243906, episodic_return=[-88.]
global_step=243991, episodic_return=[-84.]
global_step=244138, episodic_return=[-146.]
global_step=244229, episodic_return=[-90.]
global_step=244430, episodic_return=[-200.]
global_step=244540, episodic_return=[-109.]
global_step=244611, episodic_return=[-70.]
global_step=244685, episodic_return=[-73.]
global_step=244761, episodic_return=[-75.]
global_step=244863, episodic_return=[-101.]
global_step=244938, episodic_return=[-74.]
global_step=245014, episodic_return=[-75.]
global_step=245107, episodic_return=[-92.]
global_step=245205, episodic_return=[-97.]
global_step=245282, episodic_return=[-76.]
global_step=245394, episodic_return=[-111.]
global_step=245497, episodic_return=[-102.]
global_step=245601, episodic_return=[-103.]
global_step=245691, episodic_return=[-89.]
global_step=245770, episodic_return=[-78.]
global_step=245867, episodic_return=[-96.]
global_step=245948, episodic_return=[-80.]
global_step=246023, episodic_return=[-74.]
global_step=246117, episodic_return=[-93.]
global_step=246227, episodic_return=[-109.]
global_step=246324, episodic_return=[-96.]
global_step=246412, episodic_return=[-87.]
global_step=246486, episodic_return=[-73.]
global_step=246568, episodic_return=[-81.]
global_step=246665, episodic_return=[-96.]
global_step=246753, episodic_return=[-87.]
global_step=246842, episodic_return=[-88.]
global_step=246950, episodic_return=[-107.]
global_step=247011, episodic_return=[-60.]
global_step=247103, episodic_return=[-91.]
global_step=247176, episodic_return=[-72.]
global_step=247293, episodic_return=[-116.]
global_step=247396, episodic_return=[-102.]
global_step=247475, episodic_return=[-78.]
global_step=247576, episodic_return=[-100.]
global_step=247646, episodic_return=[-69.]
global_step=247723, episodic_return=[-76.]
global_step=247802, episodic_return=[-78.]
global_step=247883, episodic_return=[-80.]
global_step=247971, episodic_return=[-87.]
global_step=248066, episodic_return=[-94.]
global_step=248205, episodic_return=[-138.]
global_step=248329, episodic_return=[-123.]
global_step=248485, episodic_return=[-155.]
global_step=248587, episodic_return=[-101.]
global_step=248692, episodic_return=[-104.]
global_step=248775, episodic_return=[-82.]
global_step=248856, episodic_return=[-80.]
global_step=248960, episodic_return=[-103.]
global_step=249041, episodic_return=[-80.]
global_step=249112, episodic_return=[-70.]
global_step=249260, episodic_return=[-147.]
global_step=249372, episodic_return=[-111.]
global_step=249475, episodic_return=[-102.]
global_step=249557, episodic_return=[-81.]
global_step=249644, episodic_return=[-86.]
global_step=249753, episodic_return=[-108.]
global_step=249831, episodic_return=[-77.]
global_step=249948, episodic_return=[-116.]
global_step=250038, episodic_return=[-89.]
global_step=250124, episodic_return=[-85.]
global_step=250200, episodic_return=[-75.]
global_step=250282, episodic_return=[-81.]
global_step=250371, episodic_return=[-88.]
global_step=250447, episodic_return=[-75.]
global_step=250573, episodic_return=[-125.]
global_step=250647, episodic_return=[-73.]
global_step=250738, episodic_return=[-90.]
global_step=250820, episodic_return=[-81.]
global_step=250889, episodic_return=[-68.]
global_step=250952, episodic_return=[-62.]
global_step=251032, episodic_return=[-79.]
global_step=251106, episodic_return=[-73.]
global_step=251218, episodic_return=[-111.]
global_step=251312, episodic_return=[-93.]
global_step=251396, episodic_return=[-83.]
global_step=251487, episodic_return=[-90.]
global_step=251600, episodic_return=[-112.]
global_step=251709, episodic_return=[-108.]
global_step=251803, episodic_return=[-93.]
global_step=251895, episodic_return=[-91.]
global_step=252013, episodic_return=[-117.]
global_step=252104, episodic_return=[-90.]
global_step=252222, episodic_return=[-117.]
global_step=252305, episodic_return=[-82.]
global_step=252408, episodic_return=[-102.]
global_step=252493, episodic_return=[-84.]
global_step=252583, episodic_return=[-89.]
global_step=252660, episodic_return=[-76.]
global_step=252747, episodic_return=[-86.]
global_step=252923, episodic_return=[-175.]
global_step=253040, episodic_return=[-116.]
global_step=253131, episodic_return=[-90.]
global_step=253221, episodic_return=[-89.]
global_step=253310, episodic_return=[-88.]
global_step=253384, episodic_return=[-73.]
global_step=253518, episodic_return=[-133.]
global_step=253613, episodic_return=[-94.]
global_step=253705, episodic_return=[-91.]
global_step=253786, episodic_return=[-80.]
global_step=253848, episodic_return=[-61.]
global_step=253978, episodic_return=[-129.]
global_step=254053, episodic_return=[-74.]
global_step=254130, episodic_return=[-76.]
global_step=254200, episodic_return=[-69.]
global_step=254291, episodic_return=[-90.]
global_step=254365, episodic_return=[-73.]
global_step=254444, episodic_return=[-78.]
global_step=254537, episodic_return=[-92.]
global_step=254616, episodic_return=[-78.]
global_step=254697, episodic_return=[-80.]
global_step=254790, episodic_return=[-92.]
global_step=254875, episodic_return=[-84.]
global_step=254990, episodic_return=[-114.]
global_step=255068, episodic_return=[-77.]
global_step=255155, episodic_return=[-86.]
global_step=255258, episodic_return=[-102.]
global_step=255354, episodic_return=[-95.]
global_step=255416, episodic_return=[-61.]
global_step=255479, episodic_return=[-62.]
global_step=255561, episodic_return=[-81.]
global_step=255652, episodic_return=[-90.]
global_step=255727, episodic_return=[-74.]
global_step=255827, episodic_return=[-99.]
global_step=255926, episodic_return=[-98.]
global_step=256002, episodic_return=[-75.]
global_step=256092, episodic_return=[-89.]
global_step=256167, episodic_return=[-74.]
global_step=256263, episodic_return=[-95.]
global_step=256326, episodic_return=[-62.]
global_step=256437, episodic_return=[-110.]
global_step=256570, episodic_return=[-132.]
global_step=256673, episodic_return=[-102.]
global_step=256744, episodic_return=[-70.]
global_step=256819, episodic_return=[-74.]
global_step=256892, episodic_return=[-72.]
global_step=257019, episodic_return=[-126.]
global_step=257096, episodic_return=[-76.]
global_step=257191, episodic_return=[-94.]
global_step=257254, episodic_return=[-62.]
global_step=257328, episodic_return=[-73.]
global_step=257431, episodic_return=[-102.]
global_step=257522, episodic_return=[-90.]
global_step=257612, episodic_return=[-89.]
global_step=257702, episodic_return=[-89.]
global_step=257796, episodic_return=[-93.]
global_step=257887, episodic_return=[-90.]
global_step=257965, episodic_return=[-77.]
global_step=258053, episodic_return=[-87.]
global_step=258151, episodic_return=[-97.]
global_step=258241, episodic_return=[-89.]
global_step=258315, episodic_return=[-73.]
global_step=258430, episodic_return=[-114.]
global_step=258506, episodic_return=[-75.]
global_step=258578, episodic_return=[-71.]
global_step=258657, episodic_return=[-78.]
global_step=258727, episodic_return=[-69.]
global_step=258829, episodic_return=[-101.]
global_step=258891, episodic_return=[-61.]
global_step=258967, episodic_return=[-75.]
global_step=259043, episodic_return=[-75.]
global_step=259128, episodic_return=[-84.]
global_step=259244, episodic_return=[-115.]
global_step=259323, episodic_return=[-78.]
global_step=259393, episodic_return=[-69.]
global_step=259476, episodic_return=[-82.]
global_step=259568, episodic_return=[-91.]
global_step=259662, episodic_return=[-93.]
global_step=259760, episodic_return=[-97.]
global_step=259841, episodic_return=[-80.]
global_step=259919, episodic_return=[-77.]
global_step=260004, episodic_return=[-84.]
global_step=260094, episodic_return=[-89.]
global_step=260180, episodic_return=[-85.]
global_step=260253, episodic_return=[-72.]
global_step=260348, episodic_return=[-94.]
global_step=260425, episodic_return=[-76.]
global_step=260501, episodic_return=[-75.]
global_step=260576, episodic_return=[-74.]
global_step=260646, episodic_return=[-69.]
global_step=260758, episodic_return=[-111.]
global_step=260835, episodic_return=[-76.]
global_step=260927, episodic_return=[-91.]
global_step=261014, episodic_return=[-86.]
global_step=261101, episodic_return=[-86.]
global_step=261175, episodic_return=[-73.]
global_step=261273, episodic_return=[-97.]
global_step=261346, episodic_return=[-72.]
global_step=261431, episodic_return=[-84.]
global_step=261531, episodic_return=[-99.]
global_step=261624, episodic_return=[-92.]
global_step=261701, episodic_return=[-76.]
global_step=261781, episodic_return=[-79.]
global_step=261843, episodic_return=[-61.]
global_step=261944, episodic_return=[-100.]
global_step=262045, episodic_return=[-100.]
global_step=262134, episodic_return=[-88.]
global_step=262258, episodic_return=[-123.]
global_step=262347, episodic_return=[-88.]
global_step=262422, episodic_return=[-74.]
global_step=262496, episodic_return=[-73.]
global_step=262578, episodic_return=[-81.]
global_step=262659, episodic_return=[-80.]
global_step=262742, episodic_return=[-82.]
global_step=262844, episodic_return=[-101.]
global_step=262923, episodic_return=[-78.]
global_step=263008, episodic_return=[-84.]
global_step=263097, episodic_return=[-88.]
global_step=263194, episodic_return=[-96.]
global_step=263267, episodic_return=[-72.]
global_step=263358, episodic_return=[-90.]
global_step=263443, episodic_return=[-84.]
global_step=263550, episodic_return=[-106.]
global_step=263642, episodic_return=[-91.]
global_step=263716, episodic_return=[-73.]
global_step=263833, episodic_return=[-116.]
global_step=263926, episodic_return=[-92.]
global_step=263987, episodic_return=[-60.]
global_step=264062, episodic_return=[-74.]
global_step=264150, episodic_return=[-87.]
global_step=264225, episodic_return=[-74.]
global_step=264315, episodic_return=[-89.]
global_step=264404, episodic_return=[-88.]
global_step=264480, episodic_return=[-75.]
global_step=264573, episodic_return=[-92.]
global_step=264648, episodic_return=[-74.]
global_step=264744, episodic_return=[-95.]
global_step=264842, episodic_return=[-97.]
global_step=264903, episodic_return=[-60.]
global_step=264978, episodic_return=[-74.]
global_step=265055, episodic_return=[-76.]
global_step=265196, episodic_return=[-140.]
global_step=265297, episodic_return=[-100.]
global_step=265381, episodic_return=[-83.]
global_step=265472, episodic_return=[-90.]
global_step=265556, episodic_return=[-83.]
global_step=265641, episodic_return=[-84.]
global_step=265734, episodic_return=[-92.]
global_step=265813, episodic_return=[-78.]
global_step=265874, episodic_return=[-60.]
global_step=265965, episodic_return=[-90.]
global_step=266048, episodic_return=[-82.]
global_step=266138, episodic_return=[-89.]
global_step=266200, episodic_return=[-61.]
global_step=266307, episodic_return=[-106.]
global_step=266387, episodic_return=[-79.]
global_step=266474, episodic_return=[-86.]
global_step=266582, episodic_return=[-107.]
global_step=266660, episodic_return=[-77.]
global_step=266746, episodic_return=[-85.]
global_step=266837, episodic_return=[-90.]
global_step=266918, episodic_return=[-80.]
global_step=266994, episodic_return=[-75.]
global_step=267076, episodic_return=[-81.]
global_step=267160, episodic_return=[-83.]
global_step=267222, episodic_return=[-61.]
global_step=267293, episodic_return=[-70.]
global_step=267370, episodic_return=[-76.]
global_step=267515, episodic_return=[-144.]
global_step=267600, episodic_return=[-84.]
global_step=267700, episodic_return=[-99.]
global_step=267776, episodic_return=[-75.]
global_step=267879, episodic_return=[-102.]
global_step=267965, episodic_return=[-85.]
global_step=268034, episodic_return=[-68.]
global_step=268134, episodic_return=[-99.]
global_step=268227, episodic_return=[-92.]
global_step=268311, episodic_return=[-83.]
global_step=268392, episodic_return=[-80.]
global_step=268478, episodic_return=[-85.]
global_step=268564, episodic_return=[-85.]
global_step=268650, episodic_return=[-85.]
global_step=268721, episodic_return=[-70.]
global_step=268814, episodic_return=[-92.]
global_step=268929, episodic_return=[-114.]
global_step=269020, episodic_return=[-90.]
global_step=269107, episodic_return=[-86.]
